TRAT	DAP	REP	Umidade	Condutividade	Altura	Caule	Folhas	Flor.m	Flor.f	Frutos	Bojo	Pesc	Comp.frutos	Peso.frutos				
CONTROL	92	4	12.1	364	111.00	9.80	18	14	2	NA	NA	NA	NA	NA				
CONTROL	92	4	12.4	370	304.00	11.00	65	44	3	NA	NA	NA	NA	NA				
CONTROL	92	4	12.1	364	220.00	8.80	40	33	3	NA	NA	NA	NA	NA				
CONTROL	92	4	12.4	370	216.00	8.90	29	25	3	NA	NA	NA	NA	NA				
CONTROL	92	4	12.7	363	238.00	8.80	24	22	2	NA	NA	NA	NA	NA				
CONTROL	92	4	7.6	274	251.00	8.30	21	18	3	1	67.1	48.8	20	364				
CONTROL	92	4	12.4	370	233.00	12.50	19	16	2	NA	NA	NA	NA	NA				
CONTROL	92	4	12.1	364	220.00	9.60	33	39	2	NA	NA	NA	NA	NA				
CONTROL	92	4	7.6	274	252.00	8.90	36	27	3	NA	NA	NA	NA	NA				
CONTROL	92	4	12.7	363	220.00	9.90	18	20	1	NA	NA	NA	NA	NA				
PBRANCO	92	1	13.3	388	255.00	11.00	33	28	4	NA	NA	NA	NA	NA				
PBRANCO	92	1	12.5	372	247.00	10.90	32	19	2	NA	NA	NA	NA	NA				
PBRANCO	92	1	13.3	388	151.00	9.90	35	34	3	NA	NA	NA	NA	NA				
PBRANCO	92	1	13.0	381	160.00	9.90	25	12	2	NA	NA	NA	NA	NA				
PBRANCO	92	1	13.0	382	301.00	10.50	38	20	1	NA	NA	NA	NA	NA				
PBRANCO	92	1	12.2	366	337.00	11.40	45	27	3	NA	NA	NA	NA	NA				
PBRANCO	92	1	14.1	403	271.00	10.40	39	23	2	NA	NA	NA	NA	NA				
PBRANCO	92	1	14.4	410	314.00	10.00	35	29	2	NA	NA	NA	NA	NA				
PBRANCO	92	1	13.8	397	201.00	9.50	19	20	2	NA	NA	NA	NA	NA				
PBRANCO	92	1	14.0	402	199.00	8.60	29	22	3	NA	NA	NA	NA	NA				
PBRANCO	92	2	13.8	398	333.00	11.00	56	32	2	NA	NA	NA	NA	NA				
PBRANCO	92	2	12.9	380	312.00	11.80	74	42	3	1	66.1	38.9	20	307				
PBRANCO	92	2	13.7	396	147.00	11.70	52	28	2	NA	NA	NA	NA	NA				
PBRANCO	92	2	13.5	392	339.00	11.70	36	29	4	NA	NA	NA	NA	NA				
PBRANCO	92	2	14.1	403	235.00	10.20	37	20	2	1	61.9	41.8	20	332				
PBRANCO	92	2	13.8	398	278.00	11.40	62	39	2	NA	NA	NA	NA	NA				
PBRANCO	92	2	13.9	400	333.00	9.60	43	20	2	NA	NA	NA	NA	NA				
PBRANCO	92	2	13.8	397	345.00	9.50	56	46	3	NA	NA	NA	NA	NA				
PBRANCO	92	2	13.4	390	321.00	10.90	31	17	3	NA	NA	NA	NA	NA				
PBRANCO	92	2	13.2	385	329.00	8.90	49	38	2	NA	NA	NA	NA	NA				
PBRANCO	92	3	13.4	390	325.00	9.90	55	30	3	1	68.5	43.5	20	346				
PBRANCO	92	3	13.2	384	344.00	10.90	63	35	5	NA	NA	NA	NA	NA				
PBRANCO	92	3	13.0	381	445.00	10.20	47	29	3	1	76.9	38.7	21	436				
PBRANCO	92	3	11.7	355	260.00	13.60	71	36	6	1	74.3	47.7	20	416				
PBRANCO	92	3	12.9	380	134.00	10.90	16	11	1	NA	NA	NA	NA	NA				
PBRANCO	92	3	12.2	365	189.00	9.80	20	12	2	NA	NA	NA	NA	NA				
PBRANCO	92	3	13.4	390	101.00	9.30	13	13	1	NA	NA	NA	NA	NA				
PBRANCO	92	3	13.2	386	301.00	9.90	37	25	1	NA	NA	NA	NA	NA				
PBRANCO	92	3	13.0	381	281.00	10.90	38	32	4	NA	NA	NA	NA	NA				
PBRANCO	92	3	12.9	380	91.00	8.90	32	27	1	NA	NA	NA	NA	NA				
PBRANCO	92	4	13.0	381	255.00	9.90	30	22	1	NA	NA	NA	NA	NA				
PBRANCO	92	4	12.9	380	210.00	11.50	33	27	2	1	70.8	43.5	20	388				
PBRANCO	92	4	12.7	375	231.00	10.60	38	36	1	NA	NA	NA	NA	NA				
PBRANCO	92	4	13.8	398	212.00	10.60	23	20	1	NA	NA	NA	NA	NA				
PBRANCO	92	4	12.0	361	313.00	12.60	32	24	3	NA	NA	NA	NA	NA				
PBRANCO	92	4	14.1	403	280.00	10.40	40	17	3	NA	NA	NA	NA	NA				
PBRANCO	92	4	13.2	386	227.00	10.00	22	15	2	NA	NA	NA	NA	NA				
PBRANCO	92	4	13.0	381	285.00	10.60	41	33	2	NA	NA	NA	NA	NA				
PBRANCO	92	4	12.8	368	161.00	10.90	19	15	1	NA	NA	NA	NA	NA				
PBRANCO	92	4	13.1	384	228.00	10.90	28	20	3	NA	NA	NA	NA	NA				
PPRETO	92	1	14.4	410	315.00	13.30	33	24	3	NA	NA	NA	NA	NA				
PPRETO	92	1	12.7	375	300.00	10.00	45	30	3	NA	NA	NA	NA	NA				
PPRETO	92	1	12.6	374	288.00	11.50	30	22	2	1	74.6	43.41	20	370				
PPRETO	92	1	12.4	370	285.00	10.30	33	12	1	1	67.8	45.2	20	315				
PPRETO	92	1	13.2	386	220.00	10.50	20	12	1	NA	NA	NA	NA	NA				
PPRETO	92	1	14.3	408	239.00	10.50	28	25	2	NA	NA	NA	NA	NA				
PPRETO	92	1	16.2	445	130.00	8.50	19	14	1	NA	NA	NA	NA	NA				
PPRETO	92	1	12.9	380	193.00	9.50	27	21	1	NA	NA	NA	NA	NA				
PPRETO	92	1	13.3	388	208.00	9.20	18	19	1	1	62.7	45.4	20	333				
PPRETO	92	1	13.8	397	145.00	8.00	17	13	1	NA	NA	NA	NA	NA				
PPRETO	92	2	13.5	392	191.00	11.10	55	17	3	NA	NA	NA	NA	NA				
PPRETO	92	2	14.2	405	379.00	12.40	20	25	2	1	67.6	42.6	20	330				
PPRETO	92	2	13.7	396	415.00	11.10	55	43	4	NA	NA	NA	NA	NA				
PPRETO	92	2	14.2	405	160.00	11.85	69	43	4	NA	NA	NA	NA	NA				
PPRETO	92	2	12.6	374	242.00	9.80	22	15	3	NA	NA	NA	NA	NA				
PPRETO	92	2	13.6	394	226.00	9.90	50	39	2	NA	NA	NA	NA	NA				
PPRETO	92	2	13.1	384	219.00	9.50	33	22	3	1	75.3	42.9	20	366				
PPRETO	92	2	16.0	441	460.00	14.50	61	37	2	NA	NA	NA	NA	NA				
PPRETO	92	2	13.9	400	501.00	11.80	44	37	3	NA	NA	NA	NA	NA				
PPRETO	92	2	13.2	386	281.00	10.30	36	22	2	NA	NA	NA	NA	NA				
PPRETO	92	3	13.3	393	181.00	10.50	49	40	2	1	63.4	44.7	20	307				
PPRETO	92	3	11.8	357	398.00	10.50	75	56	3	NA	NA	NA	NA	NA				
PPRETO	92	3	13.1	384	214.00	9.80	45	31	4	NA	NA	NA	NA	NA				
PPRETO	92	3	12.3	368	168.00	9.30	40	35	5	NA	NA	NA	NA	NA				
PPRETO	92	3	14.5	411	316.00	11.60	66	20	2	NA	NA	NA	NA	NA				
PPRETO	92	3	13.0	381	313.00	9.80	67	26	6	1	69.4	38.8	21	309				
PPRETO	92	3	14.0	402	401.00	11.90	75	38	3	NA	NA	NA	NA	NA				
PPRETO	92	3	14.4	409	346.00	13.00	61	42	4	NA	NA	NA	NA	NA				
PPRETO	92	3	14.2	405	296.00	9.50	73	36	3	NA	NA	NA	NA	NA				
PPRETO	92	3	13.8	397	291.00	9.90	51	34	2	NA	NA	NA	NA	NA				
PPRETO	92	4	12.6	364	406.00	11.50	53	35	2	NA	NA	NA	NA	NA				
PPRETO	92	4	12.8	378	315.00	10.10	67	45	7	NA	NA	NA	NA	NA				
PPRETO	92	4	13.0	382	426.00	9.90	43	16	3	NA	NA	NA	NA	NA				
PPRETO	92	4	12.1	363	256.00	10.50	70	70	10	1	64.7	49.1	20	369				
PPRETO	92	4	14.3	408	296.00	10.00	33	28	2	NA	NA	NA	NA	NA				
PPRETO	92	4	13.9	399	287.00	9.90	54	37	1	1	67.6	44	20.5	416				
PPRETO	92	4	13.3	388	279.00	9.50	30	31	3	1	76.5	45.9	20.5	462				
PPRETO	92	4	13.5	391	266.00	9.80	31	26	2	NA	NA	NA	NA	NA				
PPRETO	92	4	14.2	405	313.00	9.90	65	60	4	NA	NA	NA	NA	NA				
PPRETO	92	4	12.9	380	300.00	11.00	58	40	6	NA	NA	NA	NA	NA				
TANZ	92	1	11.5	372	270.00	12.55	30	12	3	NA	NA	NA	NA	NA				
TANZ	92	1	13.2	386	200.00	10.12	21	16	2	NA	NA	NA	NA	NA				
TANZ	92	1	12.6	374	251.00	10.20	20	10	1	NA	NA	NA	NA	NA				
TANZ	92	1	12.9	379	410.00	10.47	40	28	2	NA	NA	NA	NA	NA				
TANZ	92	1	13.3	387	215.00	10.85	40	22	0	NA	NA	NA	NA	NA				
TANZ	92	1	13.0	381	355.00	13.40	56	34	3	1	53.6	41.96	21	244				
TANZ	92	1	12.8	378	245.00	12.85	38	25	2	NA	NA	NA	NA	NA				
TANZ	92	1	13.5	391	286.00	9.20	50	40	5	NA	NA	NA	NA	NA				
TANZ	92	1	12.3	368	222.00	8.13	35	20	1	1	68.2	43	20	335				
TANZ	92	1	12.1	364	145.00	8.99	38	15	0	NA	NA	NA	NA	NA				
TANZ	92	2	13.4	390	266.00	10.47	35	33	1	NA	NA	NA	NA	NA				
TANZ	92	2	16.9	459	358.00	11.28	70	33	3	NA	NA	NA	NA	NA				
TANZ	92	2	12.1	363	229.00	8.95	28	22	3	1	64.8	45.4	22	376				
TANZ	92	2	13.7	396	340.00	12.40	34	38	2	NA	NA	NA	NA	NA				
TANZ	92	2	12.4	370	220.00	11.14	22	20	1	NA	NA	NA	NA	NA				
TANZ	92	2	14.8	418	252.00	8.95	35	35	2	NA	NA	NA	NA	NA				
TANZ	92	2	13.4	390	258.00	12.28	33	26	1	NA	NA	NA	NA	NA				
TANZ	92	2	14.1	404	280.00	12.41	29	18	2	NA	NA	NA	NA	NA				
TANZ	92	2	12.6	364	302.00	8.77	45	27	4	1	60.7	37.8	19	275				
TANZ	92	2	14.7	415	125.00	10.71	23	25	3	NA	NA	NA	NA	NA				
TANZ	92	3	14.1	403	180.00	12.05	20	16	1	NA	NA	NA	NA	NA				
TANZ	92	3	12.3	357	325.00	8.63	63	49	2	NA	NA	NA	NA	NA				
TANZ	92	3	12.9	380	242.00	10.07	52	38	4	NA	NA	NA	NA	NA				
TANZ	92	3	12.1	364	340.00	10.47	64	42	6	1	75.2	55.4	20	499				
TANZ	92	3	13.2	386	325.00	10.85	53	36	5	1	67.9	46.1	20	364				
TANZ	92	3	11.8	368	309.00	13.40	34	22	0	NA	NA	NA	NA	NA				
TANZ	92	3	13.0	381	381.00	12.85	72	75	5	NA	NA	NA	NA	NA				
TANZ	92	3	12.8	368	300.50	9.20	48	40	3	NA	NA	NA	NA	NA				
TANZ	92	3	12.7	366	495.00	8.13	63	57	1	NA	NA	NA	NA	NA				
TANZ	92	3	12.5	359	202.50	7.52	45	38	5	NA	NA	NA	NA	NA				
TANZ	92	4	12.0	361	251.00	10.57	33	22	1	NA	NA	NA	NA	NA				
TANZ	92	4	14.3	408	260.00	10.47	43	27	2	1	65.1	48.1	22	388				
TANZ	92	4	12.0	362	265.00	9.19	54	23	3	1	76.8	50.7	20.5	476				
TANZ	92	4	12.3	367	278.00	8.57	36	23	2	NA	NA	NA	NA	NA				
TANZ	92	4	12.9	380	284.00	9.81	56	33	3	1	69.5	50	20	439				
TANZ	92	4	13.9	399	271.00	7.95	42	35	2	NA	NA	NA	NA	NA				
TANZ	92	4	13.3	388	327.00	9.45	30	19	3	NA	NA	NA	NA	NA				
TANZ	92	4	13.5	391	201.00	11.28	34	22	2	NA	NA	NA	NA	NA				
TANZ	92	4	12.4	370	255.00	8.95	30	20	3	NA	NA	NA	NA	NA				
TANZ	92	4	14.2	405	206.00	12.40	37	22	1	NA	NA	NA	NA	NA				
CAPI	100	1	12.8	378	191.00	9.90	26	18	2	NA	NA	NA	NA	NA				
CAPI	100	1	13.6	394	118.00	10.00	20	19	1	NA	NA	NA	NA	NA				
CAPI	100	1	13.7	396	97.00	11.25	12	12	0	NA	NA	NA	NA	NA				
CAPI	100	1	14.0	402	226.00	10.80	29	20	2	NA	NA	NA	NA	NA				
CAPI	100	1	14.4	410	265.00	9.90	28	20	0	NA	NA	NA	NA	NA				
CAPI	100	1	13.3	388	271.00	9.00	36	23	2	NA	NA	NA	NA	NA				
CAPI	100	1	13.7	396	130.00	11.00	16	16	1	1	75	38	20	305				
CAPI	100	1	12.1	363	222.00	11.50	31	26	1	NA	NA	NA	NA	NA				
CAPI	100	1	13.1	384	275.00	9.90	39	40	1	NA	NA	NA	NA	NA				
CAPI	100	1	13.1	384	278.00	10.00	35	23	2	NA	NA	NA	NA	NA				
CAPI	100	2	12.5	372	270.00	10.00	39	33	4	1	66.5	47.3	20	331				
CAPI	100	2	12.9	380	399.00	10.00	66	31	2	1	68.3	47.2	24.5	428				
CAPI	100	2	12.1	363	244.00	12.85	35	20	2	NA	NA	NA	NA	NA				
CAPI	100	2	12.6	363	301.00	12.00	61	62	8	NA	NA	NA	NA	NA				
CAPI	100	2	13.0	381	228.00	11.00	25	33	4	NA	NA	NA	NA	NA				
CAPI	100	2	12.6	374	299.00	9.00	29	39	4	1	69.5	49.9	21.5	384				
CAPI	100	2	12.9	380	320.00	9.00	82	43	3	NA	NA	NA	NA	NA				
CAPI	100	2	12.8	378	546.00	8.80	50	44	4	1	79.5	54.3	20.5	541				
CAPI	100	2	13.6	394	288.00	11.00	47	33	1	NA	NA	NA	NA	NA				
CAPI	100	2	13.7	396	447.00	12.00	59	44	3	1	51.6	45.8	22	336				
CAPI	100	3	12.1	363	299.00	9.80	50	35	1	NA	NA	NA	NA	NA				
CAPI	100	3	12.6	363	355.00	12.85	58	40	3	NA	NA	NA	NA	NA				
CAPI	100	3	13.0	381	236.00	9.20	47	25	3	NA	NA	NA	NA	NA				
CAPI	100	3	13.0	382	264.00	9.90	21	20	1	1	70.2	53.1	21.5	465				
CAPI	100	3	13.3	388	271.00	10.00	55	46	3	NA	NA	NA	NA	NA				
CAPI	100	3	12.8	378	303.00	11.25	71	44	5	NA	NA	NA	NA	NA				
CAPI	100	3	13.6	394	206.00	10.75	51	36	3	NA	NA	NA	NA	NA				
CAPI	100	3	13.7	396	263.00	10.00	70	38	5	NA	NA	NA	NA	NA				
CAPI	100	3	14.0	402	301.00	9.90	50	40	5	NA	NA	NA	NA	NA				
CAPI	100	3	14.5	412	199.00	8.90	22	26	1	1	57.8	36.2	19	250				
CAPI	100	4	12.4	369	338.00	12.85	41	20	5	1	61.8	42.3	18	272				
CAPI	100	4	13.5	382	241.00	8.13	42	26	3	NA	NA	NA	NA	NA				
CAPI	100	4	14.4	410	358.00	10.00	47	25	5	NA	NA	NA	NA	NA				
CAPI	100	4	10.6	333	376.00	9.90	44	34	1	NA	NA	NA	NA	NA				
CAPI	100	4	12.3	367	471.00	9.80	40	37	0	NA	NA	NA	NA	NA				
CAPI	100	4	14.4	410	269.00	10.20	49	45	5	NA	NA	NA	NA	NA				
CAPI	100	4	14.3	408	226.00	11.10	26	16	1	NA	NA	NA	NA	NA				
CAPI	100	4	13.5	391	331.00	10.50	40	30	4	NA	NA	NA	NA	NA				
CAPI	100	4	13.7	396	181.00	10.80	20	20	0	NA	NA	NA	NA	NA				
CAPI	100	4	12.0	361	277.00	10.00	20	15	1	NA	NA	NA	NA	NA				
CONTROL	100	1	13.1	384	123.00	10.50	12	9	2	NA	NA	NA	NA	NA				
CONTROL	100	1	12.9	380	140.00	11.00	14	22	2	NA	NA	NA	NA	NA				
CONTROL	100	1	12.1	364	65.00	8.50	6	10	1	NA	NA	NA	NA	NA				
CONTROL	100	1	12.4	370	180.00	9.90	20	19	3	1	63.1	32.3	15	181				
CONTROL	100	1	13.1	384	175.00	10.90	16	18	1	NA	NA	NA	NA	NA				
CONTROL	100	1	12.7	363	180.00	9.40	18	17	2	NA	NA	NA	NA	NA				
CONTROL	100	1	12.1	364	170.00	8.40	22	19	1	NA	NA	NA	NA	NA				
CONTROL	100	1	12.1	364	170.00	8.20	22	15	2	NA	NA	NA	NA	NA				
CONTROL	100	1	12.9	380	210.00	8.20	28	25	2	NA	NA	NA	NA	NA				
CONTROL	100	1	12.7	363	110.00	8.40	10	17	1	NA	NA	NA	NA	NA				
CONTROL	100	2	12.1	364	175.00	9.80	28	29	0	NA	NA	NA	NA	NA				
CONTROL	100	2	12.4	370	60.00	8.40	10	20	0	NA	NA	NA	NA	NA				
CONTROL	100	2	13.1	384	120.00	9.20	13	18	0	NA	NA	NA	NA	NA				
CONTROL	100	2	12.7	363	160.00	8.90	22	25	0	NA	NA	NA	NA	NA				
CONTROL	100	2	7.6	274	155.00	8.50	15	15	1	NA	NA	NA	NA	NA				
CONTROL	100	2	12.1	364	304.00	8.90	33	26	2	NA	NA	NA	NA	NA				
CONTROL	100	2	12.4	370	55.00	8.10	8	12	0	NA	NA	NA	NA	NA				
CONTROL	100	2	12.1	364	70.00	8.00	9	13	0	NA	NA	NA	NA	NA				
CONTROL	100	2	7.6	274	83.00	9.30	11	13	0	NA	NA	NA	NA	NA				
CONTROL	100	2	13.1	384	105.00	7.50	24	14	0	NA	NA	NA	NA	NA				
CONTROL	100	3	12.1	364	210.00	9.10	25	17	2	NA	NA	NA	NA	NA				
CONTROL	100	3	12.4	370	103.00	9.60	15	15	2	NA	NA	NA	NA	NA				
CONTROL	100	3	12.7	363	206.00	8.80	20	17	1	NA	NA	NA	NA	NA				
CONTROL	100	3	12.9	380	235.00	11.00	22	18	2	NA	NA	NA	NA	NA				
CONTROL	100	3	13.3	388	222.00	9.50	22	17	2	1	66.3	48.5	18	300				
CONTROL	100	3	12.6	373	217.00	8.90	25	18	0	NA	NA	NA	NA	NA				
CONTROL	100	3	11.8	358	158.00	10.50	16	16	2	NA	NA	NA	NA	NA				
CONTROL	100	3	12.1	364	138.00	8.50	14	18	1	NA	NA	NA	NA	NA				
CONTROL	100	3	12.4	370	169.00	8.70	15	16	0	NA	NA	NA	NA	NA				
CONTROL	100	3	12.7	363	268.00	12.00	40	29	3	NA	NA	NA	NA	NA				
CONTROL	100	4	13.3	388	122.00	9.80	18	14	2	NA	NA	NA	NA	NA				
CONTROL	100	4	11.6	354	304.00	11.00	63	44	3	NA	NA	NA	NA	NA				
CONTROL	100	4	12.0	362	230.00	8.80	38	33	2	NA	NA	NA	NA	NA				
CONTROL	100	4	12.7	363	220.00	8.90	28	25	2	1	81.3	37.3	16	345				
CONTROL	100	4	13.6	394	238.00	8.80	22	22	2	NA	NA	NA	NA	NA				
CONTROL	100	4	10.8	337	260.00	8.30	20	18	3	NA	NA	NA	NA	NA				
CONTROL	100	4	11.4	350	235.00	12.50	19	16	2	NA	NA	NA	NA	NA				
CONTROL	100	4	12.0	361	225.00	9.60	30	39	1	1	71.6	48.6	19	361				
CONTROL	100	4	12.4	370	260.00	8.90	35	27	3	NA	NA	NA	NA	NA				
CONTROL	100	4	11.5	351	220.00	9.90	18	23	1	NA	NA	NA	NA	NA				
PBRANCO	100	1	14.1	403	265.00	11.00	31	28	3	NA	NA	NA	NA	NA				
PBRANCO	100	1	13.4	390	257.00	10.90	32	15	2	NA	NA	NA	NA	NA				
PBRANCO	100	1	14.7	416	161.00	9.90	33	34	2	NA	NA	NA	NA	NA				
PBRANCO	100	1	13.5	392	170.00	9.90	25	10	2	NA	NA	NA	NA	NA				
PBRANCO	100	1	13.8	397	311.00	10.50	35	20	1	NA	NA	NA	NA	NA				
PBRANCO	100	1	13.9	399	347.00	11.40	43	27	2	NA	NA	NA	NA	NA				
PBRANCO	100	1	15.5	432	271.00	10.40	39	23	2	NA	NA	NA	NA	NA				
PBRANCO	100	1	13.2	386	320.00	10.90	35	29	2	NA	NA	NA	NA	NA				
PBRANCO	100	1	14.1	404	206.00	9.90	19	25	2	1	76.4	38.9	20.5	384				
PBRANCO	100	1	13.9	399	199.00	8.60	29	22	3	NA	NA	NA	NA	NA				
PBRANCO	100	2	15.3	428	343.00	11.90	55	34	2	NA	NA	NA	NA	NA				
PBRANCO	100	2	15.6	433	322.00	11.80	73	42	3	NA	NA	NA	NA	NA				
PBRANCO	100	2	15.7	435	157.00	11.70	52	28	2	NA	NA	NA	NA	NA				
PBRANCO	100	2	15.5	436	349.00	11.70	36	29	4	NA	NA	NA	NA	NA				
PBRANCO	100	2	12.9	380	245.00	10.20	37	25	3	1	74.8	38.2	20	325				
PBRANCO	100	2	14.4	409	278.00	11.40	61	39	2	1	71.2	45.2	21	465				
PBRANCO	100	2	14.6	414	339.00	10.50	43	20	2	NA	NA	NA	NA	NA				
PBRANCO	100	2	14.5	412	345.00	9.50	55	46	3	NA	NA	NA	NA	NA				
PBRANCO	100	2	14.6	414	330.00	10.90	31	15	3	NA	NA	NA	NA	NA				
PBRANCO	100	2	14.7	415	329.00	8.90	47	38	2	NA	NA	NA	NA	NA				
PBRANCO	100	3	16.0	441	325.00	10.50	53	30	3	NA	NA	NA	NA	NA				
PBRANCO	100	3	14.3	436	334.00	10.90	61	35	5	NA	NA	NA	NA	NA				
PBRANCO	100	3	15.0	422	445.00	10.20	45	29	3	NA	NA	NA	NA	NA				
PBRANCO	100	3	15.7	433	360.00	13.60	71	36	6	NA	NA	NA	NA	NA				
PBRANCO	100	3	13.2	386	144.00	11.50	16	15	2	NA	NA	NA	NA	NA				
PBRANCO	100	3	14.0	402	189.00	9.80	20	12	2	NA	NA	NA	NA	NA				
PBRANCO	100	3	14.1	404	101.00	9.30	13	13	2	NA	NA	NA	NA	NA				
PBRANCO	100	3	14.2	405	300.00	9.90	37	25	1	NA	NA	NA	NA	NA				
PBRANCO	100	3	13.8	398	291.00	10.90	38	32	4	NA	NA	NA	NA	NA				
PBRANCO	100	3	13.9	399	101.00	8.90	32	27	1	NA	NA	NA	NA	NA				
PBRANCO	100	4	14.7	415	265.00	10.50	30	22	1	1	78.3	58.5	21.5	532				
PBRANCO	100	4	12.4	370	222.00	11.50	31	27	2	NA	NA	NA	NA	NA				
PBRANCO	100	4	15.5	432	231.00	10.60	35	36	1	NA	NA	NA	NA	NA				
PBRANCO	100	4	15.9	440	225.00	10.60	23	20	1	1	74.2	47.3	20	403				
PBRANCO	100	4	16.4	450	320.00	12.60	32	24	4	NA	NA	NA	NA	NA				
PBRANCO	100	4	15.3	428	280.00	10.90	39	17	3	NA	NA	NA	NA	NA				
PBRANCO	100	4	12.4	369	227.00	10.00	22	15	2	NA	NA	NA	NA	NA				
PBRANCO	100	4	12.7	375	285.00	10.60	41	33	2	NA	NA	NA	NA	NA				
PBRANCO	100	4	13.9	399	171.00	10.90	19	15	2	NA	NA	NA	NA	NA				
PBRANCO	100	4	14.5	412	228.00	10.90	28	22	3	1	64.1	43.2	20.5	348				
PPRETO	100	1	12.8	378	322.00	13.30	33	22	2	1	78.2	42.2	21.5	457				
PPRETO	100	1	13.0	382	312.00	10.60	45	28	2	NA	NA	NA	NA	NA				
PPRETO	100	1	14.2	405	295.00	11.50	30	20	2	NA	NA	NA	NA	NA				
PPRETO	100	1	13.9	400	295.00	10.30	30	12	1	NA	NA	NA	NA	NA				
PPRETO	100	1	14.1	404	240.00	10.50	20	12	1	NA	NA	NA	NA	NA				
PPRETO	100	1	13.3	393	260.00	10.50	28	25	2	NA	NA	NA	NA	NA				
PPRETO	100	1	13.8	397	160.00	8.50	25	14	1	NA	NA	NA	NA	NA				
PPRETO	100	1	12.8	378	188.00	9.80	27	21	1	NA	NA	NA	NA	NA				
PPRETO	100	1	13.3	393	210.00	9.20	15	17	1	1	72.1	39.9	20	354				
PPRETO	100	1	13.8	398	145.00	9.20	15	13	1	NA	NA	NA	NA	NA				
PPRETO	100	2	13.4	390	199.00	11.10	55	15	2	1	73.3	38.3	20	345				
PPRETO	100	2	15.0	422	385.00	12.40	20	23	1	NA	NA	NA	NA	NA				
PPRETO	100	2	14.2	405	415.00	11.10	53	40	3	NA	NA	NA	NA	NA				
PPRETO	100	2	13.1	384	180.00	11.85	66	43	3	NA	NA	NA	NA	NA				
PPRETO	100	2	13.3	393	252.00	9.80	20	13	3	1	84.4	39.1	21	417				
PPRETO	100	2	14.1	404	238.00	10.50	50	39	2	NA	NA	NA	NA	NA				
PPRETO	100	2	13.8	397	228.00	9.90	33	22	3	NA	NA	NA	NA	NA				
PPRETO	100	2	12.8	378	460.00	14.50	61	37	2	NA	NA	NA	NA	NA				
PPRETO	100	2	13.9	400	501.00	11.80	44	37	3	NA	NA	NA	NA	NA				
PPRETO	100	2	13.3	393	299.00	10.90	36	22	2	NA	NA	NA	NA	NA				
PPRETO	100	3	14.1	404	188.00	10.50	49	40	2	NA	NA	NA	NA	NA				
PPRETO	100	3	14.4	409	402.00	10.50	70	56	3	NA	NA	NA	NA	NA				
PPRETO	100	3	14.7	416	225.00	10.80	45	30	3	NA	NA	NA	NA	NA				
PPRETO	100	3	15.1	423	182.00	10.20	40	32	4	NA	NA	NA	NA	NA				
PPRETO	100	3	15.1	423	340.00	11.60	66	20	2	NA	NA	NA	NA	NA				
PPRETO	100	3	15.5	432	320.00	9.80	67	24	5	NA	NA	NA	NA	NA				
PPRETO	100	3	14.9	420	420.00	11.90	73	38	3	NA	NA	NA	NA	NA				
PPRETO	100	3	15.3	428	355.00	13.00	61	40	3	NA	NA	NA	NA	NA				
PPRETO	100	3	15.0	422	300.00	9.90	73	36	3	NA	NA	NA	NA	NA				
PPRETO	100	3	15.3	427	299.00	10.20	51	34	2	NA	NA	NA	NA	NA				
PPRETO	100	4	13.5	392	415.00	11.50	53	33	2	NA	NA	NA	NA	NA				
PPRETO	100	4	13.9	399	325.00	10.10	65	42	7	NA	NA	NA	NA	NA				
PPRETO	100	4	14.2	405	426.00	9.90	40	15	3	NA	NA	NA	NA	NA				
PPRETO	100	4	14.2	406	268.00	10.50	68	68	9	1	68.5	49.8	20	372				
PPRETO	100	4	14.6	414	315.00	10.00	33	28	2	NA	NA	NA	NA	NA				
PPRETO	100	4	16.2	445	290.00	9.90	54	37	1	NA	NA	NA	NA	NA				
PPRETO	100	4	13.3	381	290.00	10.50	30	31	2	NA	NA	NA	NA	NA				
PPRETO	100	4	12.9	380	280.00	10.40	31	26	2	NA	NA	NA	NA	NA				
PPRETO	100	4	13.3	388	313.00	9.90	65	60	3	NA	NA	NA	NA	NA				
PPRETO	100	4	13.4	390	315.00	11.00	58	40	5	NA	NA	NA	NA	NA				
TANZ	100	1	13.2	385	275.00	12.05	25	20	2	NA	NA	NA	NA	NA				
TANZ	100	1	13.9	400	206.00	10.85	22	20	2	NA	NA	NA	NA	NA				
TANZ	100	1	14.2	406	259.00	13.40	44	18	2	NA	NA	NA	NA	NA				
TANZ	100	1	12.0	361	415.00	12.85	45	36	2	NA	NA	NA	NA	NA				
TANZ	100	1	12.7	376	222.00	9.20	76	30	1	NA	NA	NA	NA	NA				
TANZ	100	1	13.9	399	369.00	8.13	40	41	3	NA	NA	NA	NA	NA				
TANZ	100	1	12.7	376	248.00	7.52	53	33	2	NA	NA	NA	NA	NA				
TANZ	100	1	14.1	403	291.00	10.57	28	44	6	NA	NA	NA	NA	NA				
TANZ	100	1	13.2	385	231.00	10.47	20	23	4	NA	NA	NA	NA	NA				
TANZ	100	1	12.6	364	153.00	9.19	33	18	1	NA	NA	NA	NA	NA				
TANZ	100	2	13.9	400	272.00	8.57	56	33	1	NA	NA	NA	NA	NA				
TANZ	100	2	14.2	406	360.00	9.81	33	36	3	1	59.8	35.8	18	232				
TANZ	100	2	14.6	414	235.00	7.95	39	22	2	NA	NA	NA	NA	NA				
