classe,x,y,cive,exg,exgr,exr,gli,iaf,ngrdi,ri,tgi,varig,vdvi,r,g,b
1,4.994.029.332,7655654.93,0.569257277,0.423193231,0.49225812,0.399998726,0.510431607,0.879340911,0.441315429,0.55868457,0.82085213,0.59179914,0.66764884,0.413775228,0.379787468,0.317996981
1,4.994.012.045,7.655.655.668,0.498784344,0.485518914,0.61385479,0.280259391,0.619930194,0.90902899,0.481921,0.518079,0.865909675,0.631719726,0.70183964,0.325768018,0.333927005,0.274164666
2,4.994.002.413,7.655.655.997,0.440903809,0.541205896,0.684467756,0.232698005,0.688036891,0.902393143,0.506141675,0.493858325,0.874797861,0.656006095,0.721772842,0.317033522,0.356433865,0.28073032
2,4.993.991.053,7.655.656.418,0.402775156,0.577460709,0.734056642,0.196082521,0.727509198,0.913929843,0.526665927,0.473334073,0.870442372,0.674172866,0.746384526,0.296354454,0.352089622,0.265240123
1,4.993.980.803,7.655.656.826,0.418306914,0.559473731,0.73456956,0.175006289,0.732872944,0.917030163,0.527224526,0.472775474,0.886185169,0.675666947,0.734368853,0.266240809,0.321308559,0.25341542
1,4.993.972.777,7.655.657.221,0.387591087,0.591880307,0.753860314,0.181393345,0.745032327,0.913321035,0.530298322,0.469701678,0.882154225,0.678230912,0.755565148,0.289830069,0.353097937,0.262397017
1,4.993.964.874,7655657.59,0.455398866,0.524552944,0.684245851,0.214273627,0.68798243,0.913433808,0.504402757,0.495597244,0.882050914,0.654036829,0.71409129,0.285577848,0.321557465,0.26165019
2,499395.87,7655657.88,0.465406753,0.520691089,0.635194826,0.286561848,0.630455437,0.904476306,0.487877587,0.512122412,0.838597424,0.636893343,0.71139061,0.347670717,0.363161366,0.27796224
1,4.993.948.574,7.655.658.301,0.489504438,0.496821494,0.610243612,0.298641982,0.605704463,0.913177556,0.476196327,0.523803673,0.847356094,0.625626464,0.704577296,0.341914019,0.34505963,0.269254634
2,4.993.940.054,7.655.658.538,0.463906377,0.521454217,0.641157731,0.278105116,0.643446616,0.902050125,0.488012582,0.511987417,0.867534928,0.637876849,0.716537805,0.346999757,0.368533099,0.287986553
2,4.993.931.287,7.655.658.946,0.497843116,0.490424913,0.589413683,0.323978158,0.590151586,0.900060602,0.469887547,0.530112453,0.844794017,0.620086872,0.699641403,0.368655918,0.367373666,0.288157775
1,4.993.922.272,7.655.659.183,0.58533945,0.403986534,0.496709336,0.37139412,0.51532235,0.899623283,0.440945819,0.559054181,0.839084713,0.592474824,0.660042906,0.37021834,0.333839083,0.292868808
2,4.993.910.665,7.655.659.683,0.501412976,0.485840064,0.592341367,0.314235698,0.596727933,0.899426192,0.468734473,0.531265526,0.851026309,0.619954876,0.688934853,0.359170964,0.360032643,0.287934608
2,4.993.902.885,7.655.660.131,0.486971987,0.499843204,0.6095641,0.303109757,0.604863543,0.907246757,0.47185631,0.52814369,0.856544831,0.621945016,0.703644704,0.348625004,0.352093162,0.27299187
2,4.993.893.377,7.655.660.408,0.495610179,0.492077852,0.595351086,0.316564264,0.595433736,0.903456316,0.474195307,0.525804692,0.844219581,0.623816829,0.703808619,0.36159708,0.36203431,0.284215106
1,499.387.646,7.655.661.263,0.580366829,0.419902396,0.432002515,0.490437539,0.423800583,0.89193052,0.434406772,0.565593226,0.711284014,0.580912798,0.682886098,0.47568402,0.407339823,0.308046785
2,4.993.866.211,7.655.661.619,0.474806777,0.514178668,0.607482167,0.322521583,0.601239952,0.901063552,0.476555225,0.523444775,0.830815946,0.626865417,0.706303844,0.377963874,0.382933334,0.288608993
1,499.385.695,7.655.662.014,0.51588478,0.479254194,0.527569644,0.408016713,0.528029574,0.87967935,0.458675009,0.54132499,0.790066974,0.607467434,0.699733771,0.445948417,0.423670512,0.321838273
2,4.993.847.565,7.655.662.356,0.582044114,0.41925672,0.423007226,0.503764701,0.434591547,0.861551194,0.439565394,0.560434606,0.724680725,0.587277429,0.683706071,0.510027102,0.450566085,0.353294822
1,499.383.213,7.655.662.988,0.511543135,0.487634302,0.506882787,0.44978553,0.476642291,0.905764341,0.444367118,0.55563288,0.742554735,0.590105509,0.704671666,0.462297179,0.41738155,0.286796406
1,499381.62,7.655.663.633,0.591855914,0.40025568,0.472665472,0.4047568,0.484114333,0.897872831,0.43378351,0.56621649,0.793368163,0.584164695,0.653616725,0.393974935,0.345429607,0.292885587
1,4.993.799.036,7.655.664.331,0.542477228,0.44768262,0.534527904,0.361557288,0.513345032,0.93101001,0.436113763,0.563886238,0.817564545,0.585100072,0.672686776,0.351016729,0.311479951,0.236644255
1,4.993.789.404,7.655.664.673,0.586089572,0.414000229,0.427388015,0.490994722,0.424578702,0.880506911,0.428035821,0.571964179,0.725423402,0.575059593,0.67318717,0.477537857,0.4097962,0.315357316
1,4.993.781.748,7.655.665.016,0.552744521,0.447374738,0.459856713,0.477882543,0.452267212,0.88330704,0.439994605,0.560005395,0.729469095,0.586903619,0.690023149,0.484526018,0.430593082,0.320270616
2,4.993.767.424,7.655.665.648,0.585877535,0.418354574,0.400414502,0.538048503,0.411161414,0.839107319,0.428186039,0.571813961,0.687899343,0.571355036,0.677998676,0.543545242,0.476617406,0.367813539
1,4.993.758.163,7.655.666.003,0.609568672,0.39192533,0.395235333,0.516349981,0.398809618,0.876888335,0.42465134,0.575348659,0.702243134,0.571194128,0.667983975,0.493444244,0.415268535,0.326617932
2,4.993.750.013,7.655.666.293,0.532571779,0.46506786,0.495274201,0.442486973,0.493618111,0.879489471,0.44983876,0.55016124,0.761505473,0.598119915,0.69468742,0.468157349,0.432017557,0.32571107
1,4.993.781.095,7.655.672.997,0.615400745,0.382161759,0.414369587,0.475447643,0.432344408,0.86980239,0.423228958,0.576771042,0.767497121,0.57157131,0.656014668,0.459448648,0.393495335,0.328940419
2,4.993.798.679,7.655.672.302,0.531208781,0.459920914,0.538166555,0.369666894,0.547305974,0.892629339,0.459547019,0.540452979,0.835807361,0.608993612,0.694061538,0.401044303,0.383020839,0.307996976
1,4.993.815.473,7.655.671.628,0.480892867,0.508514987,0.59819827,0.330643429,0.609640287,0.883996717,0.479871997,0.520128001,0.851896456,0.629573423,0.713057956,0.40072962,0.412128129,0.323744407
1,4.993.824.956,7655671.27,0.540918351,0.449817818,0.53084942,0.36971163,0.550807146,0.88235556,0.456292001,0.543707997,0.839284197,0.607860071,0.680021345,0.405040674,0.389193155,0.323306836
2,4.993.834.637,7655670.68,0.542896092,0.444932595,0.546662829,0.339496891,0.594295536,0.856145978,0.472638255,0.527361744,0.867968896,0.624135013,0.683040063,0.399894168,0.404116098,0.360063921
1,4.993.841.355,7.655.670.448,0.51733082,0.468641329,0.58424286,0.307503153,0.612170699,0.883890601,0.475476681,0.524523319,0.873093736,0.626779429,0.689960872,0.364185319,0.372925851,0.320247305
2,499.385.475,7.655.669.795,0.541168076,0.443950859,0.566417333,0.307524254,0.597096711,0.887872432,0.466356121,0.533643878,0.872698491,0.618699285,0.674428492,0.348291412,0.348227084,0.310385606
1,4.993.868.185,7.655.669.353,0.556630269,0.440184438,0.47665265,0.443534354,0.488837092,0.866982249,0.443021834,0.556978166,0.778761145,0.591101781,0.679498984,0.46498879,0.426302531,0.338068347
2,499.388.656,7.655.668.468,0.550328288,0.442742651,0.506598208,0.399628599,0.52768942,0.874299709,0.453703552,0.546296447,0.824079656,0.60357106,0.684631394,0.431422584,0.407473996,0.335653491
1,4.993.903.551,7.655.667.794,0.5294296,0.460635359,0.546585811,0.357317287,0.560496228,0.888004174,0.460268085,0.539731913,0.840251214,0.611569654,0.685875499,0.394138714,0.381662793,0.312005892
2,4.993.918.567,7.655.666.994,0.542273035,0.446350623,0.543708448,0.345711447,0.547935445,0.907723785,0.450510733,0.549489266,0.841642242,0.602463662,0.672952697,0.360998443,0.338998983,0.278372529
1,4.993.936.151,7.655.666.319,0.561287605,0.431367252,0.498256661,0.399839827,0.528944916,0.860747074,0.450318673,0.549681326,0.828066152,0.599961094,0.676353877,0.433196981,0.410069383,0.347631488
2,4.993.951.364,7.655.665.751,0.543771392,0.451607014,0.497583659,0.42370551,0.533485053,0.838048533,0.459665713,0.540334286,0.813070422,0.608951657,0.69180372,0.478707463,0.462645715,0.382201445
1,4.993.963.811,7655665.14,0.520715057,0.461246251,0.607315856,0.263116357,0.620588665,0.915574927,0.475335813,0.524664186,0.872087436,0.627152394,0.676906021,0.297481045,0.302999713,0.265166097
1,4.993.978.827,7.655.664.613,0.460440131,0.52446955,0.647318462,0.271877958,0.652908744,0.896662844,0.494709703,0.505290297,0.866198872,0.644430085,0.714519292,0.346545103,0.372549806,0.293500434
1,4.993.997.794,7.655.663.728,0.503453852,0.48212567,0.601376087,0.29593228,0.599140321,0.912177478,0.465503462,0.534496538,0.858389769,0.617776853,0.685151714,0.330481616,0.329360528,0.263561759
1,4.994.010.004,7.655.663.216,0.531660518,0.453218036,0.577590957,0.300511584,0.598145043,0.900654743,0.463837479,0.53616252,0.872752521,0.617299447,0.670797195,0.337453115,0.336714045,0.292876364
2,4.994.023.241,7.655.662.627,0.524319937,0.466442568,0.546682121,0.363712652,0.571293333,0.871138656,0.46220847,0.537791529,0.844652095,0.613817372,0.684837135,0.416616717,0.411720119,0.339960307
1,499.403.391,7.655.662.205,0.468522379,0.51351701,0.658054506,0.242757463,0.660333373,0.914079106,0.488095956,0.511904044,0.880193958,0.640343173,0.694043768,0.304940209,0.330024065,0.266173823
2,4.994.046.357,7.655.661.658,0.532725807,0.447357417,0.60766231,0.246919625,0.622260253,0.922185008,0.467950121,0.53204988,0.884220195,0.622302098,0.653272245,0.271873748,0.275516188,0.251577061
1,4.994.065.917,7.655.660.962,0.551507752,0.436925881,0.53509601,0.348544707,0.562678539,0.880062283,0.461322644,0.538677355,0.843130457,0.612136015,0.675896953,0.381627092,0.368885873,0.319956278
1,4.994.083.303,7.655.660.225,0.495117193,0.490409103,0.608677998,0.293860217,0.638843899,0.879949912,0.482973693,0.517026307,0.885225037,0.634195195,0.700494273,0.369220344,0.391092103,0.331477204
1,4.994.097.331,7.655.659.698,0.469932827,0.519624457,0.608137649,0.327635862,0.613325041,0.889559443,0.48250527,0.51749473,0.845559588,0.63194333,0.717202817,0.399483385,0.412473747,0.316876446
1,4.994.109.976,7.655.659.088,0.533949359,0.452818887,0.563286626,0.322411908,0.581148652,0.897353689,0.464544313,0.535455687,0.862382601,0.615393729,0.685329498,0.356540087,0.349746008,0.297717344
1,4.994.122.818,7.655.658.477,0.579212259,0.41759563,0.454676158,0.452410236,0.467330708,0.868575454,0.423118684,0.576881315,0.781924493,0.572779344,0.653055358,0.457393782,0.407776106,0.329448514
2,4.994.138.703,7.655.657.868,0.514064093,0.468162249,0.612305198,0.263116274,0.619478399,0.917397779,0.473959515,0.526040485,0.870479487,0.626155778,0.675119408,0.296315246,0.301189325,0.257542919
1,499.415.273,7.655.657.362,0.532537104,0.448515579,0.600492325,0.259428059,0.646100403,0.884511212,0.487210126,0.512789874,0.890654679,0.638388551,0.682225054,0.318427571,0.338326305,0.319103327
2,4.994.166.165,7.655.656.878,0.503107113,0.481260677,0.608837416,0.283299083,0.625672821,0.900181827,0.480732127,0.519267871,0.870254441,0.631783427,0.69393777,0.337203939,0.349381303,0.294391578
1,499417.96,7.655.656.499,0.505030764,0.479505113,0.60573383,0.286169515,0.626638999,0.897681313,0.480554695,0.519445305,0.875143976,0.631522356,0.693169802,0.343145725,0.35643174,0.302727777
2,499.419.995,7.655.655.593,0.516034503,0.470667517,0.581385805,0.314251152,0.593106287,0.895613468,0.466468934,0.533531065,0.858599366,0.618112818,0.687104964,0.3553358,0.354065027,0.292828362
1,4.994.216.546,7.655.654.961,0.497781435,0.488610221,0.601410156,0.303188393,0.606412379,0.902947828,0.471737515,0.528262484,0.854862929,0.622370677,0.693316692,0.350563273,0.355043598,0.285346006
1,4.994.228.994,7.655.654.476,0.433853607,0.553044811,0.660314587,0.283781614,0.668522234,0.879616279,0.495293211,0.504706789,0.874823063,0.64506014,0.73132845,0.383288021,0.420582551,0.322068506
1,4.994.241.836,7.655.653.907,0.489301386,0.498988706,0.597471108,0.321041641,0.60164581,0.897418163,0.47432613,0.525673869,0.858121065,0.624610066,0.707332735,0.375825143,0.380734357,0.298748686
1,4.994.261.791,7.655.653.212,0.48872726,0.498174938,0.607114535,0.305056697,0.60737511,0.90430789,0.471960691,0.528039309,0.862167849,0.622208428,0.702184419,0.354651757,0.359975942,0.28271191
2,4.994.278.782,7.655.652.559,0.503277675,0.48242541,0.600367865,0.297845472,0.608638357,0.895632467,0.46967674,0.530323259,0.849897177,0.623352366,0.677161233,0.344058812,0.348994515,0.285720022
1,4.994.291.427,7.655.652.033,0.480849538,0.505242352,0.619927135,0.293003601,0.622417763,0.899587649,0.47791952,0.522080479,0.85891239,0.628839212,0.699820365,0.350197776,0.362200291,0.285808888
2,4.994.304.071,7.655.651.569,0.487652952,0.498386397,0.61359604,0.295167828,0.617208603,0.902436181,0.473720457,0.526279541,0.866941156,0.62587945,0.693661742,0.348400639,0.357768009,0.28487445
2,4.994.313.989,7.655.651.318,0.527844731,0.464082074,0.536302947,0.377269179,0.545479881,0.884603907,0.457658694,0.542341304,0.822405934,0.608026798,0.689097828,0.412150895,0.394503358,0.314554055
1,4.994.331.771,7655650.56,0.43270327,0.543650177,0.729495068,0.165098878,0.734414383,0.918772072,0.520743798,0.479256203,0.895451677,0.670123171,0.708657305,0.251275644,0.305582034,0.252189158
2,4.994.344.811,7.655.650.054,0.543859685,0.443618489,0.548963351,0.334421119,0.569293954,0.886718376,0.455740383,0.544259616,0.853590759,0.608306315,0.669510008,0.364578984,0.35312221,0.302991045
1,4.994.355.084,7.655.649.675,0.469128125,0.518148009,0.623564052,0.301868166,0.63035074,0.893202683,0.48346978,0.51653022,0.862907325,0.63326626,0.713840361,0.373649588,0.391897239,0.306483032
1,4.994.369.902,7.655.649.191,0.421782697,0.56315363,0.684936109,0.256705558,0.686939533,0.889138135,0.496008092,0.503991908,0.879566337,0.64690313,0.720415949,0.356812644,0.400001967,0.303163272
1,499.438.314,7.655.648.748,0.512554583,0.476220599,0.571125916,0.336541429,0.590907641,0.876951172,0.46506957,0.53493043,0.856098738,0.616670933,0.68816836,0.391056577,0.39263305,0.323140887
2,4.994.394.599,7.655.648.264,0.556924107,0.428827212,0.547353649,0.320263614,0.567846188,0.896962786,0.448081499,0.551918501,0.859026282,0.602151106,0.650120641,0.339038258,0.324195487,0.287377082
1,4.994.409.614,7.655.647.906,0.490755371,0.497432395,0.596697436,0.320496225,0.601247154,0.893203541,0.46871382,0.53128618,0.856362679,0.619852101,0.696804231,0.374565818,0.379192316,0.298418687
2,4.994.424.432,7.655.647.253,0.476559714,0.504129563,0.658782348,0.231038753,0.66503639,0.912878348,0.493804901,0.506195099,0.881558435,0.644354819,0.694623693,0.289961989,0.315650981,0.262374966
2,4.994.437.275,7.655.646.789,0.437338504,0.546391577,0.677700834,0.249116457,0.675701262,0.902268412,0.49883258,0.50116742,0.875788644,0.648792476,0.723174299,0.331850668,0.366992451,0.280959662
1,4.994.447.548,7.655.646.368,0.513628484,0.470771695,0.598819836,0.287128245,0.603330542,0.912361143,0.469112613,0.530887386,0.86090203,0.620897968,0.680977159,0.319995158,0.319752483,0.265525348
2,4.994.461.774,7.655.645.841,0.528115247,0.454550003,0.594949723,0.274890233,0.625540124,0.897526953,0.478462484,0.521537516,0.884234068,0.629934972,0.68267727,0.322836308,0.333446198,0.300776704
1,4.994.474.023,7.655.645.441,0.522887635,0.464428395,0.570498725,0.324229306,0.58922332,0.888154709,0.462929729,0.537070271,0.860724214,0.615070862,0.68000119,0.368319457,0.366660678,0.307744252
2,4.994.487.774,7.655.644.973,0.547652302,0.440704199,0.539452173,0.345997181,0.56417614,0.879009329,0.455558119,0.54444188,0.858589503,0.607770467,0.67351196,0.37885116,0.366507015,0.315415202
2,4.994.500.814,7.655.644.679,0.478122291,0.507767342,0.624038864,0.289425257,0.622385775,0.901298823,0.473104447,0.526895552,0.867754407,0.624156393,0.701290785,0.343969423,0.355241715,0.277328211
2,499.451.741,7.655.644.131,0.487636158,0.502425249,0.58769889,0.340184192,0.591192567,0.882773931,0.464504821,0.535495179,0.840593842,0.616291733,0.694587685,0.397483532,0.399851192,0.309175996
1,4.994.529.067,7.655.643.583,0.477200548,0.506698631,0.637083606,0.267838456,0.654294389,0.887787846,0.490739232,0.509260768,0.870499358,0.640992615,0.704977576,0.341208782,0.367326276,0.30336654
2,4.994.542.699,7.655.643.267,0.429725923,0.554980901,0.678675734,0.257275026,0.680748718,0.889987599,0.498438393,0.501561607,0.87523884,0.649491515,0.724143059,0.351161601,0.390794172,0.298389153
1,4.994.558.307,7.655.642.783,0.534457254,0.456827865,0.534163827,0.372434614,0.538691445,0.889692047,0.456535386,0.543464613,0.801163126,0.605197644,0.686556135,0.396656432,0.374107525,0.298453948
2,499.457.115,7.655.642.424,0.498359508,0.486482866,0.610774654,0.286158604,0.617189863,0.900786255,0.461022817,0.538977182,0.870210069,0.615660937,0.67286934,0.333143424,0.340906739,0.278747972
2,4.994.579.645,7.655.641.982,0.497657532,0.486297881,0.617266453,0.27580678,0.621189812,0.910758007,0.468541894,0.531458106,0.876334877,0.621376342,0.682877918,0.319653315,0.327807981,0.268501694
2,4.994.590.512,7.655.641.793,0.504368398,0.478726732,0.616559567,0.268377124,0.612369775,0.922983917,0.460860669,0.539139331,0.873520001,0.61660583,0.668126747,0.297712832,0.299369827,0.244386695
1,4.994.603.156,7655641.35,0.43478651,0.546085083,0.698488012,0.216291414,0.699785135,0.909483191,0.505720124,0.494279877,0.888434541,0.656581668,0.721893895,0.301517179,0.344780451,0.271232539
1,4.994.614.615,7.655.640.971,0.465146097,0.517176336,0.659182327,0.245120032,0.670936257,0.902035241,0.494688108,0.505311892,0.881349734,0.646114762,0.704879692,0.320182013,0.351902325,0.288119312
1,4.994.649.871,7.655.647.074,0.519705311,0.476032855,0.52027956,0.415776256,0.512600718,0.883742401,0.450644831,0.549355169,0.768629024,0.598771387,0.694909248,0.44273,0.412787451,0.307551958
2,499.463.209,7.655.647.563,0.514225382,0.474209724,0.572517024,0.332101206,0.569248972,0.907085138,0.462308346,0.537691654,0.822038177,0.613895707,0.684717887,0.360406117,0.348401328,0.274343999
1,4.994.617.124,7.655.648.148,0.522344767,0.472523077,0.523408785,0.406930702,0.51319963,0.892673692,0.449027111,0.550972888,0.782466634,0.59700593,0.694102844,0.428238603,0.396991344,0.295971889
2,4.994.607.789,7.655.648.432,0.502107253,0.492857435,0.542868377,0.399446224,0.522412123,0.899262705,0.446822706,0.553177294,0.789666931,0.595884909,0.695640559,0.425224233,0.397986459,0.284824324
